50, 'PARAP', '0820', 7, -12.431150, 130.843307
51, 'RAAF BASE DARWIN', '0820', 7, -12.426033, 130.865189
52, 'STUART PARK', '0820', 7, -12.445249, 130.841553
53, 'THE GARDENS', '0820', 7, -12.448837, 130.832291
54, 'THE NARROWS', '0820', 7, -12.425479, 130.861511
55, 'WINNELLIE', '0820', 7, -12.425893, 130.870575
56, 'WOOLNER', '0820', 7, -12.434765, 130.848358
57, 'WINNELLIE', '0821', 7, -12.426642, 130.882370
58, 'ACACIA HILLS', '0822', 7, -12.793038, 131.125549
59, 'ANGURUGU', '0822', 7, -13.980523, 136.462112
60, 'ANINDILYAKWA', '0822', 7, -13.945070, 136.446777
61, 'ANNIE RIVER', '0822', 7, -12.440992, 133.483734
62, 'BATHURST ISLAND', '0822', 7, -11.603512, 130.349686
63, 'BEES CREEK', '0822', 7, -12.550251, 131.056381
64, 'BELYUEN', '0822', 7, -12.538010, 130.699387
65, 'BLACK JUNGLE', '0822', 7, -12.546185, 131.256058
66, 'BLACKMORE', '0822', 7, -12.759377, 130.938004
67, 'BORDER STORE', '0822', 7, -12.424726, 132.963501
68, 'BURRUNDIE', '0822', 7, -13.488419, 132.019287
69, 'BYNOE', '0822', 7, -12.810758, 130.601852
70, 'BYNOE HARBOUR', '0822', 7, -12.623976, 130.500519
71, 'CAMP CREEK', '0822', 7, -13.141410, 130.930283
72, 'CHANNEL ISLAND', '0822', 7, -12.554718, 130.867966
73, 'CHARLES DARWIN', '0822', 7, -12.434326, 130.872925
74, 'CHARLOTTE', '0822', 7, -12.794066, 130.857407
75, 'CLARAVALE', '0822', 7, -14.363988, 131.551529
76, 'COBOURG', '0822', 7, -11.391604, 132.289734
77, 'COLLETT CREEK', '0822', 7, -12.863192, 130.936020
78, 'COOMALIE CREEK', '0822', 7, -13.017443, 131.121719
79, 'COX PENINSULA', '0822', 7, -12.426820, 130.640823
80, 'CROKER ISLAND', '0822', 7, -11.176422, 132.531342
81, 'DALY', '0822', 7, -12.727675, 131.225967
82, 'DALY RIVER', '0822', 7, -13.765645, 130.711349
84, 'DARWIN RIVER DAM', '0822', 7, -12.877209, 131.134216
85, 'DELISSAVILLE', '0822', 7, -12.505450, 130.995712
86, 'DOUGLAS-DALY', '0822', 7, -13.758836, 131.358551
87, 'EAST ARM', '0822', 7, -12.474887, 130.909576
88, 'EAST ARNHEM', '0822', 7, -12.474539, 134.960220
89, 'ELRUNDIE', '0822', 7, -12.479167, 130.961365
90, 'EVA VALLEY', '0822', 7, -13.123684, 131.007675
91, 'FINNISS VALLEY', '0822', 7, -13.017212, 130.948593
92, 'FLEMING', '0822', 7, -13.852344, 131.297546
93, 'FLY CREEK', '0822', 7, -12.772332, 131.039383
94, 'FREDS PASS', '0822', 7, -12.538545, 131.054932
95, 'GALIWINKU', '0822', 7, -12.027802, 135.565048
96, 'GLYDE POINT', '0822', 7, -12.203732, 131.055786
97, 'GOULBURN ISLAND', '0822', 7, -11.665431, 133.395401
98, 'GUNBALANYA', '0822', 7, -12.282247, 132.995193
99, 'GUNN POINT', '0822', 7, -12.191134, 131.030685
100, 'HAYES CREEK', '0822', 7, -13.550232, 131.425171
101, 'HIDDEN VALLEY', '0822', 7, -12.441555, 130.907959
102, 'HOTHAM', '0822', 7, -12.508448, 131.469818
103, 'HUGHES', '0822', 7, -12.699605, 131.096863
104, 'KAKADU', '0822', 7, -12.682814, 132.470047
105, 'KOOLPINYAH', '0822', 7, -12.330405, 131.147842
106, 'LAKE BENNETT', '0822', 7, -12.962001, 131.167542
107, 'LAMBELLS LAGOON', '0822', 7, -12.584721, 131.249985
108, 'LITCHFIELD PARK', '0822', 7, -13.074793, 130.697449
109, 'LIVINGSTONE', '0822', 7, -12.678714, 131.073624
110, 'LLOYD CREEK', '0822', 7, -12.639853, 131.121338
111, 'MANDORAH', '0822', 7, -12.446163, 130.758957
112, 'MANINGRIDA', '0822', 7, -12.048428, 134.229477
113, 'MARANUNGA', '0822', 7, -13.720357, 130.700638
114, 'MARGARET RIVER', '0822', 7, -13.123953, 131.370148
115, 'MARRAKAI', '0822', 7, -12.746024, 131.479126
116, 'MCMINNS LAGOON', '0822', 7, -12.543305, 131.080460
117, 'MICKETT CREEK', '0822', 7, -12.406321, 130.943359
118, 'MIDDLE POINT', '0822', 7, -12.574023, 131.317276
119, 'MILIKAPITI', '0822', 7, -11.420982, 130.672852
120, 'MILINGIMBI', '0822', 7, -12.149923, 134.932587
121, 'MILLWOOD', '0822', 7, -12.440992, 133.483734
122, 'MILYAKBURRA', '0822', 7, -13.762439, 136.228287
123, 'MINJILANG', '0822', 7, -11.149480, 132.580017
124, 'MOUNT BUNDEY', '0822', 7, -12.857320, 131.823532
125, 'MURRUMUJUK', '0822', 7, -12.246394, 131.056458
126, 'NAUIYU', '0822', 7, -13.749332, 130.690353
127, 'NEMARLUK', '0822', 7, -14.205257, 130.084854
128, 'NGANMARRIYANGA', '0822', 7, -14.350428, 129.882996
129, 'NUMBULWAR', '0822', 7, -14.271997, 135.712479
130, 'NUMBURINDI', '0822', 7, -14.232855, 135.682800
131, 'OENPELLI', '0822', 7, -12.325647, 133.054062
132, 'PALUMPA', '0822', 7, -14.350428, 129.882996
133, 'PEPPIMENARTI', '0822', 7, -14.150491, 130.076599
134, 'PIRLANGIMPI', '0822', 7, -11.403044, 130.430710
135, 'POINT STEPHENS', '0822', 7, -12.763381, 131.478897
136, 'POINT STUART', '0822', 7, -12.586063, 131.760757
137, 'PULARUMPI', '0822', 7, -11.405062, 130.417160
138, 'RAKULA', '0822', 7, -13.092647, 130.659683
139, 'RAMINGINING', '0822', 7, -12.328719, 134.942719
140, 'ROBIN FALLS', '0822', 7, -13.482751, 131.143997
141, 'RUM JUNGLE', '0822', 7, -13.024625, 130.971725
142, 'SANDPALMS ROADHOUSE', '0822', 7, -12.440992, 133.483734
143, 'SOUTHPORT', '0822', 7, -12.720436, 130.949768
144, 'STAPLETON', '0822', 7, -13.189314, 131.022552
145, 'THAMARRURR', '0822', 7, -14.259880, 129.538269
146, 'TIPPERARY', '0822', 7, -13.503044, 130.992233
147, 'TIVENDALE', '0822', 7, -12.463361, 130.951385
148, 'TIWI ISLANDS', '0822', 7, -11.726800, 130.869186
149, 'TORTILLA FLATS', '0822', 7, -13.088744, 131.228561
150, 'TUMBLING WATERS', '0822', 7, -12.767896, 130.949326
151, 'UMBAKUMBA', '0822', 7, -13.865056, 136.813034
152, 'VERNON ISLANDS', '0822', 7, -12.049082, 131.006165
153, 'WADEYE', '0822', 7, -14.238908, 129.521881
154, 'WAGAIT BEACH', '0822', 7, -12.435431, 130.748016
155, 'WAK WAK', '0822', 7, -12.620012, 131.179672
156, 'WARRUWI', '0822', 7, -11.647845, 133.391342
157, 'WEDDELL', '0822', 7, -12.612231, 131.009125
158, 'WEST ARNHEM', '0822', 7, -12.236019, 134.060959
159, 'WICKHAM', '0822', 7, -12.563383, 130.912552
160, 'WINNELLIE', '0822', 7, -12.425893, 130.870575
161, 'WISHART', '0822', 7, -12.455380, 130.933624
162, 'WOOLANING', '0822', 7, -12.440992, 133.483734
163, 'WURRUMIYANGA', '0822', 7, -12.440992, 133.483734
164, 'BERRIMAH', '0828', 7, -12.434816, 130.922714
165, 'KNUCKEY LAGOON', '0828', 7, -12.427247, 130.947632
166, 'HOLTZE', '0829', 7, -12.458405, 130.970444
167, 'PINELANDS', '0829', 7, -12.459119, 130.969742
168, 'ARCHER', '0830', 7, -12.514613, 130.969955
169, 'DRIVER', '0830', 7, -12.479876, 130.981949
170, 'DURACK', '0830', 7, -12.478695, 130.975586
171, 'FARRAR', '0830', 7, -12.478297, 130.989960
172, 'GRAY', '0830', 7, -12.482856, 130.985733
173, 'MARLOW LAGOON', '0830', 7, -12.491979, 130.964920
174, 'MOULDEN', '0830', 7, -12.503632, 130.971466
175, 'PALMERSTON', '0830', 7, -12.479891, 130.983826
176, 'SHOAL BAY', '0830', 7, -12.395480, 131.012817
177, 'WOODROFFE', '0830', 7, -12.501197, 130.977661
178, 'YARRAWONGA', '0830', 7, -12.476514, 130.990677
179, 'PALMERSTON', '0831', 7, -12.480720, 130.986130
180, 'BAKEWELL', '0832', 7, -12.500756, 130.990219
181, 'BELLAMACK', '0832', 7, -12.516574, 130.989578
182, 'GUNN', '0832', 7, -12.482201, 130.986404
183, 'JOHNSTON', '0832', 7, -12.486423, 131.009598
184, 'MITCHELL', '0832', 7, -12.529992, 130.998459
185, 'ROSEBERY', '0832', 7, -12.501118, 130.988510
186, 'ROSEBERY HEIGHTS', '0832', 7, -12.502000, 130.988327
187, 'ZUCCOLI', '0832', 7, -12.514798, 130.994019
188, 'VIRGINIA', '0834', 7, -12.554402, 131.028946
189, 'HOWARD SPRINGS', '0835', 7, -12.495001, 131.043320
190, 'GIRRAWEEN', '0836', 7, -12.551845, 131.103699
191, 'HERBERT', '0836', 7, -12.553124, 131.151276
192, 'HUMPTY DOO', '0836', 7, -12.574312, 131.101501
193, 'MANTON', '0837', 7, -12.823737, 131.171616
194, 'NOONAMAH', '0837', 7, -12.630955, 131.079712
195, 'BERRY SPRINGS', '0838', 7, -12.717408, 131.019241
196, 'COOLALINGA', '0839', 7, -19.491411, 132.550964
197, 'DUNDEE BEACH', '0840', 7, -12.734704, 130.368729
198, 'DUNDEE DOWNS', '0840', 7, -12.788965, 130.495010
199, 'DUNDEE FOREST', '0840', 7, -12.810265, 130.440445
200, 'DARWIN RIVER', '0841', 7, -12.835738, 130.978882
201, 'BATCHELOR', '0845', 7, -13.086629, 131.069641
202, 'ADELAIDE RIVER', '0846', 7, -13.174828, 131.140137
203, 'PINE CREEK', '0847', 7, -13.838026, 131.800446
204, 'COSSACK', '0850', 7, -14.520298, 132.182404
205, 'EMUNGALAN', '0850', 7, -14.447247, 132.249786
206, 'KATHERINE', '0850', 7, -14.425386, 132.255966
207, 'KATHERINE EAST', '0850', 7, -14.470213, 132.279480
208, 'KATHERINE SOUTH', '0850', 7, -14.469496, 132.259323
209, 'LANSDOWNE', '0850', 7, -14.431950, 132.302399
210, 'KATHERINE', '0851', 7, -14.467755, 132.234436
211, 'ARNOLD', '0852', 7, -16.477232, 134.102859
212, 'BAINES', '0852', 7, -16.000870, 129.445663
213, 'BARUNGA', '0852', 7, -14.522389, 132.864975
214, 'BESWICK', '0852', 7, -14.555254, 133.114685
215, 'BESWICK CREEK', '0852', 7, -14.433649, 133.239075
216, 'BINJARI', '0852', 7, -14.551616, 132.182541
217, 'BIRDUM', '0852', 7, -16.191734, 133.330383
218, 'BRADSHAW', '0852', 7, -15.359703, 131.268631
219, 'BUCHANAN', '0852', 7, -17.847914, 129.638046
220, 'BULMAN WEEMOL', '0852', 7, -13.664295, 134.333359
221, 'CRESWELL', '0852', 7, -16.974876, 135.814911
222, 'DAGURAGU', '0852', 7, -17.419683, 130.834076
223, 'DALY WATERS', '0852', 7, -16.263416, 133.375198
224, 'DELAMERE', '0852', 7, -15.414177, 131.638458
225, 'DUNMARRA', '0852', 7, -16.659285, 133.395798
226, 'EDITH', '0852', 7, -14.303381, 132.086212
227, 'ELSEY', '0852', 7, -14.834625, 132.968857
228, 'ELSEY STATION', '0852', 7, -16.305637, 133.174713
229, 'FLORINA', '0852', 7, -14.575311, 132.003174
230, 'FLYING FOX', '0852', 7, -14.859261, 134.030914
231, 'GREGORY', '0852', 7, -15.737229, 130.506912
232, 'GULUNG MARDRULK', '0852', 7, -13.511468, 132.512421
233, 'GURINDJI', '0852', 7, -17.401014, 130.806671
234, 'JILKMINGGAN', '0852', 7, -14.956117, 133.287979
235, 'KALKARINDJI', '0852', 7, -17.447001, 130.836319
236, 'KATHERINE', '0852', 7, -14.464967, 132.264252
237, 'LAJAMANU', '0852', 7, -18.334398, 130.633408
238, 'LARRIMAH', '0852', 7, -15.581776, 133.219986
239, 'LIMMEN', '0852', 7, -15.587027, 135.429901
240, 'MANBULLOO', '0852', 7, -14.596854, 132.152420
241, 'MARANBOY', '0852', 7, -14.530228, 132.785416
242, 'MATARANKA', '0852', 7, -14.924919, 133.068863
243, 'MCARTHUR', '0852', 7, -16.682177, 135.727020
244, 'MINIYERI', '0852', 7, -15.223356, 134.081604
245, 'NGUKURR', '0852', 7, -14.731802, 134.729935
246, 'NITMILUK', '0852', 7, -14.320243, 132.421692
247, 'PELLEW ISLANDS', '0852', 7, -15.720163, 136.800354
248, 'PIGEON HOLE', '0852', 7, -16.817764, 131.217438
249, 'ROBINSON RIVER', '0852', 7, -16.759495, 136.981995
250, 'STURT PLATEAU', '0852', 7, -15.524251, 132.679855
251, 'TANAMI EAST', '0852', 7, -16.757906, 132.504990
252, 'TIMBER CREEK', '0852', 7, -15.650233, 130.477707
253, 'TOP SPRINGS', '0852', 7, -16.544018, 131.797577
254, 'URALLA', '0852', 7, -14.485912, 132.319916
255, 'VENN', '0852', 7, -14.577706, 132.507446
256, 'VICTORIA RIVER', '0852', 7, -17.035578, 131.299164
257, 'VICTORIA RIVER DOWNS', '0852', 7, -16.402441, 131.010300
258, 'WARUMUNGU', '0852', 7, -19.904718, 134.207977
259, 'WAVE HILL', '0852', 7, -17.393759, 131.118271
260, 'WILTON', '0852', 7, -14.700143, 134.556778
261, 'YARRALIN', '0852', 7, -16.447309, 130.884521
262, 'TINDAL', '0853', 7, -14.547346, 132.374161
263, 'BORROLOOLA', '0854', 7, -16.087986, 136.305115
264, 'KING ASH BAY', '0854', 7, -16.064091, 136.328888
265, 'TENNANT CREEK', '0860', 7, -19.641880, 134.186264
266, 'BRUNCHILLY', '0861', 7, -19.491411, 132.550964
267, 'TENNANT CREEK', '0861', 7, -19.635000, 134.182495
268, 'AVON DOWNS', '0862', 7, -20.030680, 137.557907
269, 'CALVERT', '0862', 7, -17.173914, 137.716888
270, 'CRESSWELL DOWNS', '0862', 7, -17.937460, 135.872986
271, 'ELLIOTT', '0862', 7, -17.553413, 133.544907
272, 'HELEN SPRINGS', '0862', 7, -18.416668, 133.883331
273, 'MUCKATY STATION', '0862', 7, -18.917799, 136.516266
274, 'NEWCASTLE WATERS', '0862', 7, -17.371601, 133.410065
275, 'NICHOLSON', '0862', 7, -19.059256, 136.688187
276, 'PAMAYU', '0862', 7, -18.327410, 133.800842
277, 'PHILLIP CREEK STATION', '0862', 7, -18.917799, 136.516266
278, 'RENNER SPRINGS', '0862', 7, -18.318790, 133.795700
279, 'TABLELANDS', '0862', 7, -18.951656, 135.190247
280, 'TENNANT CREEK', '0862', 7, -19.635000, 134.182495
281, 'THREE WAYS', '0862', 7, -19.440195, 134.208099
282, 'WARREGO', '0862', 7, -19.444017, 133.824951
283, 'WOLLOGORANG STATION', '0862', 7, -18.917799, 136.516266
284, 'WYCLIFFE WELL', '0862', 7, -18.917799, 136.516266
285, 'ALICE SPRINGS', '0870', 7, -23.700211, 133.880615
286, 'ARALUEN', '0870', 7, -23.702309, 133.849594
287, 'ARUMBERA', '0870', 7, -23.765129, 133.863419
288, 'BRAITLING', '0870', 7, -23.680862, 133.869278
289, 'CICCONE', '0870', 7, -23.692236, 133.869720
290, 'CONNELLAN', '0870', 7, -23.775505, 133.908920
291, 'DESERT SPRINGS', '0870', 7, -23.709402, 133.881134
292, 'EAST SIDE', '0870', 7, -23.696159, 133.893097
293, 'FLYNN', '0870', 7, -23.712694, 133.852707
294, 'GILLEN', '0870', 7, -23.710180, 133.863937
295, 'ILPARPA', '0870', 7, -23.755688, 133.818253
296, 'IRLPME', '0870', 7, -23.653269, 133.862488
297, 'LARAPINTA', '0870', 7, -23.693825, 133.835251
298, 'MOUNT JOHNS', '0870', 7, -23.722088, 133.880615
299, 'ROSS', '0870', 7, -23.735544, 133.870560
300, 'SADADEEN', '0870', 7, -23.700968, 133.899887
301, 'STUART', '0870', 7, -23.691080, 133.882538
302, 'THE GAP', '0870', 7, -23.713730, 133.874374
303, 'UNDOOLYA', '0870', 7, -23.690783, 133.916626
304, 'WHITE GUMS', '0870', 7, -23.756826, 133.779129
305, 'ALICE SPRINGS', '0871', 7, -23.697102, 133.873550
306, 'AHERRENGE', '0872', 7, -19.491411, 132.550964
307, 'ALI CURUNG', '0872', 7, -21.010868, 134.414902
308, 'ALICE SPRINGS', '0872', 7, -23.700211, 133.880615
309, 'AMATA', '0872', 5, -26.268202, 131.260284
310, 'AMOONGUNA', '0872', 7, -23.768513, 133.935486
311, 'AMPILATWATJA', '0872', 7, -21.659437, 135.254013
312, 'ANATYE', '0872', 7, -23.068586, 136.193939
313, 'ANMATJERE', '0872', 7, -21.896210, 133.579941
314, 'ANTEWENEGERRDE', '0872', 7, -19.491411, 132.550964
315, 'AREYONGA', '0872', 7, -24.071835, 132.268250
316, 'ATITJERE', '0872', 7, -22.983587, 134.935272
317, 'AYERS ROCK', '0872', 7, -25.351433, 131.063965
318, 'BARROW CREEK', '0872', 7, -21.509413, 133.904190
319, 'BURT PLAIN', '0872', 7, -23.456999, 133.270966
320, 'CANTEEN CREEK', '0872', 7, -20.645260, 135.587311
321, 'CHILLA WELL', '0872', 7, -21.415110, 130.921677
322, 'COSTELLO', '0872', 7, -21.458189, 136.651230
323, 'DAVENPORT', '0872', 7, -21.256641, 134.103851
324, 'DOCKER RIVER', '0872', 7, -24.857649, 129.084763
325, 'ENGAWALA', '0872', 7, -22.804598, 134.457336
326, 'ERLDUNDA', '0872', 7, -25.198982, 133.201950
327, 'ERNABELLA', '0872', 5, -26.266666, 132.166672
328, 'FINKE', '0872', 7, -25.589291, 134.575226
329, 'FREGON', '0872', 5, -26.765882, 132.025726
330, 'GHAN', '0872', 7, -25.498322, 133.225281
331, 'GIBSON DESERT NORTH', '0872', 6, -22.845982, 126.661766
332, 'GIBSON DESERT SOUTH', '0872', 6, -25.089317, 126.650078
333, 'HAASTS BLUFF', '0872', 7, -23.446449, 131.886261
334, 'HALE', '0872', 7, -24.272026, 134.749481
335, 'HART', '0872', 7, -22.902950, 135.457047
336, 'HART RANGE', '0872', 7, -23.166668, 134.833328
337, 'HERMANNSBURG', '0872', 7, -23.953012, 132.773010
338, 'HUGH', '0872', 7, -24.132582, 133.535828
339, 'IMANPA', '0872', 7, -25.127590, 132.570557
340, 'INDULKANA', '0872', 5, -26.869444, 133.379318
341, 'ININTI STORE', '0872', 7, -19.491411, 132.550964
342, 'JAY CREEK', '0872', 7, -23.838158, 133.485840
343, 'KALTUKATJARA', '0872', 7, -24.857649, 129.084763
344, 'KINTORE', '0872', 7, -23.346334, 129.394379
345, 'KIWIRRKURRA', '0872', 6, -22.820234, 127.114471
346, 'KULGERA', '0872', 7, -25.844940, 133.405838
347, 'KUNPARRKA', '0872', 7, -23.286898, 132.050629
348, 'LAKE MACKAY', '0872', 7, -22.593950, 128.694916
349, 'LARAMBA', '0872', 7, -22.542379, 132.769745
350, 'MEREENIE', '0872', 7, -23.898735, 131.965836
351, 'MIMILI', '0872', 5, -27.016310, 132.677170
352, 'MOUNT LIEBIG', '0872', 7, -23.266069, 131.274551
353, 'MOUNT ZEIL', '0872', 7, -23.601748, 132.363617
354, 'MULGA BORE', '0872', 7, -19.491411, 132.550964
355, 'MURPUTJA HOMELANDS', '0872', 5, -23.588663, 131.280853
356, 'MUTITJULU', '0872', 7, -25.351433, 131.063965
357, 'NAMATJIRA', '0872', 7, -23.878325, 132.583237
358, 'NGAANYATJARRA-GILES', '0872', 6, -26.050402, 127.325813
359, 'NYAPARI', '0872', 5, -33.635376, 150.969696
360, 'NYIRRIPI', '0872', 7, -22.647568, 130.549454
361, 'PAPUNYA', '0872', 7, -23.221140, 131.921478
362, 'PATJARR', '0872', 6, -23.588663, 131.280853
363, 'PETERMANN', '0872', 7, -25.301071, 130.722382
364, 'PITJANTJATJARA HOMELANDS', '0872', 5, -23.588663, 131.280853
365, 'SANDOVER', '0872', 7, -21.858271, 134.986328
366, 'SANTA TERESA', '0872', 7, -24.130369, 134.373337
367, 'SIMPSON', '0872', 7, -23.975870, 136.826523
368, 'TANAMI', '0872', 7, -19.979424, 129.717590
369, 'TARA', '0872', 7, -21.513365, 133.990219
370, 'THANGKENHARENGE', '0872', 7, -19.491411, 132.550964
371, 'TI TREE', '0872', 7, -22.130156, 133.416016
372, 'TITJIKALA', '0872', 7, -24.671329, 134.075531
373, 'TJIRRKARLI', '0872', 6, -23.588663, 131.280853
374, 'TJUKURLA', '0872', 6, -23.588663, 131.280853
375, 'ULURU', '0872', 7, -25.333332, 131.000000
376, 'UMPANGARA', '0872', 7, -19.491411, 132.550964
377, 'URAPUNTJA', '0872', 7, -19.491411, 132.550964
378, 'WALLACE ROCKHOLE', '0872', 7, -24.121044, 133.086563
379, 'WANNARN', '0872', 6, -23.588663, 131.280853
380, 'WILLOWRA', '0872', 7, -21.246056, 132.618393
381, 'WILORA', '0872', 7, -21.739367, 133.730179
382, 'WINGELLINA', '0872', 6, -23.588663, 131.280853
383, 'WUTUNUGURRA', '0872', 7, -20.458776, 135.252975
384, 'YUELAMU', '0872', 7, -22.263988, 132.204178
385, 'YUENDUMU', '0872', 7, -22.252371, 131.764664
386, 'YULARA', '0872', 7, -25.241680, 130.983215
387, 'GAPUWIYAK', '0880', 7, -12.505676, 135.811111
388, 'GOVE', '0880', 7, -12.273889, 136.823883
389, 'GUNYANGARA', '0880', 7, -12.218349, 136.706863
390, 'NHULUNBUY', '0880', 7, -12.181910, 136.780243
391, 'YIRRKALA', '0880', 7, -12.255050, 136.891251
392, 'NHULUNBUY', '0881', 7, -12.273889, 136.823883
393, 'ALYANGULA', '0885', 7, -13.852865, 136.422485
394, 'JABIRU', '0886', 7, -12.668835, 132.834534
395, 'WINNELLIE', '0906', 7, -12.426642, 130.882370
396, 'WINNELLIE', '0907', 7, -12.426642, 130.882370
397, 'CHARLES DARWIN UNIVERSITY', '0909', 7, -25.235224, 130.983093
539, 'HAYMARKET', '1208', 2, -33.874870, 151.206665
547, 'GROSVENOR PLACE', '1216', 2, 51.676418, -3.023602
548, 'GROSVENOR PLACE', '1217', 2, 51.676418, -3.023602
549, 'GROSVENOR PLACE', '1218', 2, 51.676418, -3.023602
550, 'GROSVENOR PLACE', '1219', 2, 51.676418, -3.023602
551, 'GROSVENOR PLACE', '1220', 2, 51.676418, -3.023602
16867, 'TOOWOOMBA MC', '4352', 1, -27.659926, 151.865809
16868, 'CRESTMEAD DC', '4132', 1, -27.68368, 153.094468
16869, 'MELBOURNE', '3004', 4, -37.84097, 144.975042
16870, 'CANBERRA', '2601', 3, -35.279399, 149.121366
16871, 'RIVERVIEW', '4303', 1, -27.595631, 152.846575
567, 'HAYMARKET', '1236', 2, -33.874870, 151.206665
568, 'HAYMARKET', '1237', 2, -33.874870, 151.206665
569, 'HAYMARKET', '1238', 2, -33.874870, 151.206665
570, 'HAYMARKET', '1239', 2, -33.874870, 151.206665
571, 'HAYMARKET', '1240', 2, -33.874870, 151.206665
581, 'DARLINGHURST', '1300', 2, -33.880539, 151.217560
606, 'POTTS POINT', '1335', 2, -33.866413, 151.225143
607, 'KINGS CROSS', '1340', 2, -33.861519, 151.210754
608, 'WOOLLAHRA', '1350', 2, -33.874855, 151.246948
609, 'BONDI JUNCTION', '1355', 2, -33.892178, 151.250793
610, 'DOUBLE BAY', '1360', 2, -33.873646, 151.242371
611, 'ATO ACTIVITY STATEMENTS', '1391', 2, -31.253218, 146.921097
612, 'BROADWAY', '1401', 2, 51.702549, -3.044119
615, 'STRAWBERRY HILLS', '1420', 2, -33.726082, 150.931778
616, 'STRAWBERRY HILLS', '1421', 2, -33.726082, 150.931778
617, 'STRAWBERRY HILLS', '1422', 2, -33.726082, 150.931778
618, 'STRAWBERRY HILLS', '1423', 2, -33.726082, 150.931778
619, 'STRAWBERRY HILLS', '1424', 2, -33.726082, 150.931778
620, 'STRAWBERRY HILLS', '1425', 2, -33.726082, 150.931778
621, 'STRAWBERRY HILLS', '1426', 2, -33.726082, 150.931778
622, 'STRAWBERRY HILLS', '1427', 2, -33.726082, 150.931778
623, 'STRAWBERRY HILLS', '1428', 2, -33.726082, 150.931778
624, 'STRAWBERRY HILLS', '1429', 2, -33.726082, 150.931778
625, 'EVELEIGH', '1430', 2, -28.327614, 153.389328
626, 'ALEXANDRIA', '1435', 2, -19.116667, 136.766663
627, 'WATERLOO', '1440', 2, 51.616577, -3.170001
628, 'ROSEBERY', '1445', 2, 51.686344, -3.028007
629, 'CAMPERDOWN', '1450', 2, -33.893578, 151.180130
630, 'BOTANY', '1455', 2, -34.007397, 151.220154
631, 'MASCOT', '1460', 2, -33.925678, 151.190536
632, 'KENSINGTON', '1465', 2, -33.965233, 151.134537
634, 'DRUMMOYNE', '1470', 2, -33.887917, 150.904694
635, 'MARRICKVILLE', '1475', 2, -33.914501, 151.145172
636, 'KINGSGROVE', '1480', 2, -33.933548, 151.096451
637, 'HURSTVILLE BC', '1481', 2, -31.253218, 146.921097
639, 'KOGARAH', '1485', 2, -33.971943, 151.129166
640, 'KOGARAH', '1487', 2, -33.971943, 151.129166
641, 'MIRANDA', '1490', 2, -33.777077, 150.707367
